config,n_vlinks,scheme,n_fabrics,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,4,0.6,0,,,,,,125000,65.14657980456026,0,0,0.00522,0.599963,0.218507,0.117367,8e-05,0.00921,0.003354,0.001802,"other",0,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,cioq,4,0.6,0,85200.0,61931.49266666668,85197.0,61929.26866666667,0.660026,125000,10.196105087856438,15416,9374.142,0.261107,0.599969,0.430263,0.127497,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,cioq,4,0.6,0,93632.0,65552.05400000002,93630.0,65549.83999999995,0.745099,125000,10.364663407555838,15712,9285.908,0.153669,0.599962,0.42038,0.14603,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,cioq,4,0.6,0,107506.0,76936.54100000004,107504.0,76934.34033333334,0.680526,125000,12.610340479192939,19129,11464.452,0.246996,0.599977,0.441119,0.12721,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,cioq,4,0.6,0,,,,,,125000,56.74832119549796,0,0,0.027225,0.600009,0.191819,0.122542,0.00048,0.010573,0.00338,0.002159,"other",0,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,cioq,4,0.6,0,,,,,,125000,54.01026194977045,0,0,0.033928,0.599983,0.202069,0.132159,0.000628,0.011109,0.003741,0.002447,"other",0,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,cioq,4,0.6,0,103987.0,48946.156,103984.0,48943.93666666666,0.546008,125000,34.23485107839781,51968,31371.554,0.017774,0.599979,0.12904,0.089904,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,cioq,4,0.6,0,,,,,,125000,80.35355564483729,0,0,0.012073,0.599991,0.171269,0.118934,0.00015,0.007467,0.002131,0.00148,"other",0,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,cioq,4,0.6,0,63234.0,34986.70966666667,63231.0,34984.166000000005,0.176987,125000,37.41114852225963,56154,34582.61,0.003856,0.600005,0.091368,0.080073,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,cioq,4,0.6,0,87992.0,37982.87307949231,87987.33333333333,37980.334001336,0.273621,125000,38.76970793486689,58774,36252.38076152305,0.000981,0.599999,0.092701,0.076871,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,cioq,4,0.6,0,,,,,,125000,56.74832119549796,0,0,0.027225,0.600009,0.166745,0.10837,0.00048,0.010573,0.002938,0.00191,"other",0,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,cioq,4,0.6,0,,,,,,125000,44.20215117135701,0,0,0.019089,0.599995,0.133531,0.114507,0.000432,0.013574,0.003021,0.002591,"other",0,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,4,0.6,0,,,,,,125000,39.47108742845865,0,0,0.018036,0.600006,0.135339,0.118126,0.000457,0.015201,0.003429,0.002993,"other",0,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,4,0.6,0,,,,,,125000,56.74832119549796,0,0,0.008271,0.600009,0.132872,0.101517,0.000146,0.010573,0.002341,0.001789,"other",0,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,4,0.6,0,,,,,,125000,45.06872981296477,0,0,,0.599992,0.114253,0.092711,,0.013313,0.002535,0.002057,"other",0,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,4,0.6,0,513583.0,283711.56533333333,513578.0,283708.10199999996,9.495962,125000,65.22448092183933,98749,60054.672,0.009327,0.600014,0.160104,0.111909,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,8,0.6,0,74883.0,57803.88566666666,74881.0,57801.664666666635,0.707052,125000,8.894555049883628,13448,9271.444,0.304559,0.599967,0.472453,0.128472,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,8,0.6,0,86242.0,67068.51833333334,86239.0,67066.27566666665,0.769468,125000,9.47552944520775,14336,9784.454,0.313878,0.599967,0.484192,0.129292,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,8,0.6,0,67707.0,54353.984,67704.0,54351.821666666685,0.61852,125000,8.511241932051918,12911,8720.956,0.280168,0.599961,0.452907,0.1241,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,8,0.6,0,174580.0,88696.46599999993,174577.0,88694.20966666663,0.49017,125000,61.741098991562055,93476,63331.902,0.046058,0.599985,0.298455,0.126772,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,8,0.6,0,124071.33333333333,68444.99866666665,124068.33333333333,68442.73400000001,0.243409,125000,53.94713181082539,81837,55862.844,0.068559,0.599978,0.265527,0.110844,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,8,0.6,0,153229.0,84165.62233333333,153226.0,84163.32466666667,0.286439,125000,57.67567047966932,87263,60541.288,0.063663,0.599984,0.288086,0.125118,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,8,0.6,0,94076.5,54371.64633333331,94073.5,54369.129333333316,0.176962,125000,71.07320540156361,107320,74059.776,0.049049,0.599974,0.236075,0.115285,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,8,0.6,0,100156.33333333333,51920.926333333344,100152.66666666667,51918.44999999999,0.096112,125000,76.34559104211732,115587,78874.882,0.049472,0.600006,0.234418,0.120981,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,8,0.6,0,96399.33333333333,51293.24766666664,96395.0,51290.733333333315,0.100201,125000,70.28230057397212,106688,73093.374,0.018814,0.600018,0.234538,0.114326,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,8,0.6,0,105521.5,61036.753,105519.0,61034.36566666667,0.221874,125000,61.741098991562055,93476,63331.902,0.046058,0.599985,0.263589,0.110586,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,8,0.6,0,116836.0,70572.57133333333,116832.0,70570.18800000002,0.193475,125000,66.89708997658602,101482,70157.552,0.033524,0.599979,0.284764,0.116306,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,cioq,8,0.6,0,107958.0,63515.327,107954.0,63512.95166666664,0.198545,125000,64.42607108343176,97798,66370.21,0.061695,0.600027,0.27482,0.109763,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,8,0.6,0,196873.0,118015.88033333339,196868.0,118012.40533333337,0.527081,125000,61.741098991562055,93476,63331.902,0.026112,0.599985,0.214256,0.112073,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,cioq,8,0.6,0,151792.0,90576.97666666663,151787.0,90573.59966666668,0.498476,125000,57.736720554272516,87644,61476.298,0.019926,0.600009,0.205249,0.11112,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,8,0.6,0,205325.0,106404.38666666672,205320.0,106400.99399999998,0.407985,125000,65.14657980456026,98110,68372.416,0.00522,0.599963,0.218507,0.117367,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,cioq,8,0.6,0,85200.0,61931.49266666668,85197.0,61929.26866666667,0.655405,125000,10.196105087856438,15416,9374.142,0.261107,0.599969,0.430263,0.127497,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,cioq,8,0.6,0,93632.0,65552.05400000002,93630.0,65549.83999999995,0.744757,125000,10.364663407555838,15712,9285.908,0.153669,0.599962,0.42038,0.14603,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,cioq,8,0.6,0,107506.0,76936.54100000004,107504.0,76934.34033333334,0.679247,125000,12.610340479192939,19129,11464.452,0.246996,0.599977,0.441119,0.12721,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,cioq,8,0.6,0,,,,,,125000,56.74832119549796,0,0,0.027225,0.600009,0.191819,0.122542,0.00048,0.010573,0.00338,0.002159,"other",0,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,cioq,8,0.6,0,105959.0,53445.05666666668,105957.0,53442.77500000001,0.216776,125000,54.01026194977045,81555,50158.18,0.033928,0.599983,0.202069,0.132159,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,cioq,8,0.6,0,55700.666666666664,27037.47466666667,55697.666666666664,27035.228333333333,0.108171,125000,34.23485107839781,51968,31371.554,0.017774,0.599979,0.12904,0.089904,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,cioq,8,0.6,0,86470.0,48183.703333333346,86466.66666666667,48181.15699999999,0.093206,125000,80.35355564483729,121976,72971.756,0.012073,0.599991,0.171269,0.118934,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,cioq,8,0.6,0,39109.666666666664,20736.07366666667,39106.333333333336,20733.529333333332,0.085691,125000,37.41114852225963,56154,34582.61,0.003856,0.600005,0.091368,0.080073,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,cioq,8,0.6,0,49275.0,22116.780561122243,49270.333333333336,22114.22110888445,0.095426,125000,38.76970793486689,58774,36252.38076152305,0.000981,0.599999,0.092701,0.076871,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,cioq,8,0.6,0,,,,,,125000,56.74832119549796,0,0,0.027225,0.600009,0.166745,0.10837,0.00048,0.010573,0.002938,0.00191,"other",0,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,cioq,8,0.6,0,76102.33333333333,32661.66299265198,76098.66666666667,32659.28991315965,0.126038,125000,44.20215117135701,66922,40167.04008016032,0.019089,0.599995,0.133531,0.114507,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,8,0.6,0,57550.0,30505.734000000008,57546.333333333336,30503.336999999996,0.129851,125000,39.47108742845865,59680,35964.852,0.018036,0.600006,0.135339,0.118126,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,8,0.6,0,117743.0,54674.86433333333,117739.0,54671.443333333315,0.182645,125000,56.74832119549796,86143,51844.854,0.008271,0.600009,0.132872,0.101517,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,8,0.6,0,,,,,,125000,45.06872981296477,0,0,,0.599992,0.114253,0.092711,,0.013313,0.002535,0.002057,"other",0,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,8,0.6,0,129945.0,71713.28333333337,129940.0,71709.80199999998,0.238028,125000,65.22448092183933,98749,60054.672,0.009327,0.600014,0.160104,0.111909,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,16,0.6,0,74883.0,57803.88566666666,74881.0,57801.664666666635,0.701518,125000,8.894555049883628,13448,9271.444,0.304559,0.599967,0.472453,0.128472,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,16,0.6,0,86242.0,67068.51833333334,86239.0,67066.27566666665,0.770138,125000,9.47552944520775,14336,9784.454,0.313878,0.599967,0.484192,0.129292,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,16,0.6,0,67707.0,54353.984,67704.0,54351.821666666685,0.627495,125000,8.511241932051918,12911,8720.956,0.280168,0.599961,0.452907,0.1241,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,16,0.6,0,122884.5,52682.24533333333,122882.0,52679.977,0.14712,125000,61.741098991562055,93476,63331.902,0.046058,0.599985,0.298455,0.126772,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,16,0.6,0,82541.0,43480.44366666667,82537.66666666667,43478.15833333332,0.122106,125000,53.94713181082539,81837,55862.844,0.068559,0.599978,0.265527,0.110844,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,16,0.6,0,95896.5,50437.30033333332,95893.0,50435.01266666667,0.225333,125000,57.67567047966932,87263,60541.288,0.063663,0.599984,0.288086,0.125118,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,16,0.6,0,72064.0,35878.38766666666,72061.0,35875.83333333333,0.074711,125000,71.07320540156361,107320,74059.776,0.049049,0.599974,0.236075,0.115285,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,16,0.6,0,61230.5,34932.25233333333,61227.0,34929.780000000006,0.062045,125000,76.34559104211732,115587,78874.882,0.049472,0.600006,0.234418,0.120981,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,16,0.6,0,55116.0,33338.83333333334,55112.333333333336,33336.29899999999,0.078844,125000,70.28230057397212,106688,73093.374,0.018814,0.600018,0.234538,0.114326,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,16,0.6,0,71110.33333333333,38003.14133333332,71107.33333333333,38000.76399999999,0.08599,125000,61.741098991562055,93476,63331.902,0.046058,0.599985,0.263589,0.110586,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,16,0.6,0,69957.0,42158.63233333333,69954.0,42156.24633333334,0.084788,125000,66.89708997658602,101482,70157.552,0.033524,0.599979,0.284764,0.116306,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,cioq,16,0.6,0,71789.0,39737.635666666676,71785.33333333333,39735.24933333336,0.108492,125000,64.42607108343176,97798,66370.21,0.061695,0.600027,0.27482,0.109763,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,16,0.6,0,102324.33333333333,56386.93999999997,102318.66666666667,56383.46000000001,0.262644,125000,61.741098991562055,93476,63331.902,0.026112,0.599985,0.214256,0.112073,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,cioq,16,0.6,0,82776.0,49015.14166666668,82772.0,49011.76099999999,0.13977,125000,57.736720554272516,87644,61476.298,0.019926,0.600009,0.205249,0.11112,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,16,0.6,0,111144.0,55456.69766666667,111140.0,55453.30733333332,0.168559,125000,65.14657980456026,98110,68372.416,0.00522,0.599963,0.218507,0.117367,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,cioq,16,0.6,0,85200.0,61931.49266666668,85197.0,61929.26866666667,0.655219,125000,10.196105087856438,15416,9374.142,0.261107,0.599969,0.430263,0.127497,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,cioq,16,0.6,0,93632.0,65552.05400000002,93630.0,65549.83999999995,0.746821,125000,10.364663407555838,15712,9285.908,0.153669,0.599962,0.42038,0.14603,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,cioq,16,0.6,0,107506.0,76936.54100000004,107504.0,76934.34033333334,0.67349,125000,12.610340479192939,19129,11464.452,0.246996,0.599977,0.441119,0.12721,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,cioq,16,0.6,0,80633.0,38398.019666666645,80629.66666666667,38395.75433333333,0.12635,125000,56.74832119549796,86143,51844.854,0.027225,0.600009,0.191819,0.122542,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,cioq,16,0.6,0,79906.5,36900.56266666666,79903.0,36898.279333333325,0.096599,125000,54.01026194977045,81555,50158.18,0.033928,0.599983,0.202069,0.132159,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,cioq,16,0.6,0,43212.0,19631.648666666664,43209.0,19629.412333333337,0.07487,125000,34.23485107839781,51968,31371.554,0.017774,0.599979,0.12904,0.089904,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,cioq,16,0.6,0,61738.333333333336,34220.50299999999,61734.666666666664,34217.966,0.062464,125000,80.35355564483729,121976,72971.756,0.012073,0.599991,0.171269,0.118934,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,cioq,16,0.6,0,30537.333333333332,15239.972000000009,30534.666666666668,15237.440333333334,0.054289,125000,37.41114852225963,56154,34582.61,0.003856,0.600005,0.091368,0.080073,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,cioq,16,0.6,0,33657.0,16354.38610554442,33652.333333333336,16351.829325317296,0.064042,125000,38.76970793486689,58774,36252.38076152305,0.000981,0.599999,0.092701,0.076871,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,cioq,16,0.6,0,54490.666666666664,29388.96266666668,54486.666666666664,29386.594,0.070799,125000,56.74832119549796,86143,51844.854,0.027225,0.600009,0.166745,0.10837,0.00048,0.010573,0.002938,0.00191,"",1,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,cioq,16,0.6,0,55539.333333333336,23313.296593186365,55536.0,23310.896459585838,0.072636,125000,44.20215117135701,66922,40167.04008016032,0.019089,0.599995,0.133531,0.114507,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,16,0.6,0,44577.5,21267.52500000001,44574.0,21265.13766666668,0.078116,125000,39.47108742845865,59680,35964.852,0.018036,0.600006,0.135339,0.118126,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,16,0.6,0,72021.0,36788.075666666635,72017.0,36784.64233333334,0.102959,125000,56.74832119549796,86143,51844.854,0.008271,0.600009,0.132872,0.101517,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,16,0.6,0,,,,,,125000,45.06872981296477,0,0,,0.599992,0.114253,0.092711,,0.013313,0.002535,0.002057,"other",0,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,16,0.6,0,82810.0,45920.37933333333,82806.0,45916.90533333334,0.104766,125000,65.22448092183933,98749,60054.672,0.009327,0.600014,0.160104,0.111909,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,4,0.7,0,103339.0,79072.12366666665,103337.0,79069.94933333331,1.20308,125000,10.3769808915309,15689,10816.788,0.355321,0.699969,0.5512,0.149885,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,4,0.7,0,113944.0,89326.15333333334,113941.0,89323.952,1.223192,125000,11.054784352742375,16725,11415.266,0.366191,0.699965,0.564895,0.150841,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,4,0.7,0,89462.0,70689.09133333336,89459.0,70686.839,1.003459,125000,9.929782254060571,15063,10174.53,0.326866,0.699961,0.528396,0.144784,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,4,0.7,0,,,,,,125000,72.0312821568224,0,0,0.053735,0.699983,0.348198,0.147901,0.000746,0.009718,0.004834,0.002053,"other",0,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,4,0.7,0,,,,,,125000,62.93832044596295,0,0,0.079986,0.699975,0.309782,0.129319,0.001271,0.011122,0.004922,0.002055,"other",0,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,4,0.7,0,,,,,,125000,67.28828222628087,0,0,0.074273,0.699983,0.336101,0.145972,0.001104,0.010403,0.004995,0.002169,"other",0,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,4,0.7,0,,,,,,125000,82.91873963515754,0,0,0.057224,0.69997,0.275421,0.134499,0.00069,0.008442,0.003322,0.001622,"other",0,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,4,0.7,0,,,,,,125000,89.06985621580354,0,0,0.057717,0.700008,0.273488,0.141144,0.000648,0.007859,0.003071,0.001585,"other",0,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,4,0.7,0,,,,,,125000,81.99601733630081,0,0,0.021949,0.700022,0.273627,0.13338,0.000268,0.008537,0.003337,0.001627,"other",0,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,4,0.7,0,,,,,,125000,72.0312821568224,0,0,0.053735,0.699983,0.307521,0.129017,0.000746,0.009718,0.004269,0.001791,"other",0,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,4,0.7,0,,,,,,125000,78.04660497268368,0,0,0.039111,0.699976,0.332225,0.135691,0.000501,0.008969,0.004257,0.001739,"other",0,"diamond-48e-4L",2,"vlconfigs/msggen1"
