config,n_vlinks,scheme,cell_size,voq_dur_spec,voq_length,voq_dur,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"double_reserve_alt_final_vls_2",97,oqa,256,0,0,0,0.995,0,,,,,,12500,8.034885129406064,0,0,0.177077,0.994929,0.404728,0.230003,0.02204,0.123835,0.050375,0.028628,"other",0,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,oqa,256,0,0,0,0.995,0,,,,,,12500,5.847506435195524,0,0,0.06479,0.994891,0.328606,0.222202,0.011081,0.170158,0.056201,0.038003,"other",0,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,oqa,256,0,0,0,0.995,0,,,,,,12500,6.537966199700371,0,0,0.087127,0.994946,0.379846,0.24279,0.013327,0.152188,0.058102,0.037138,"other",0,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,oqa,256,0,0,0,0.995,0,,,,,,12500,8.969297059512863,0,0,0.04703,0.994935,0.344039,0.233625,0.005244,0.110934,0.03836,0.026049,"other",0,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.995,0,,,,,,12500,11.173748989309136,0,0,0.181934,0.994957,0.422152,0.236828,0.016283,0.089048,0.037782,0.021196,"other",0,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,oqa,256,0,0,0,0.995,0,,,,,,12500,5.723291784344065,0,0,0.091438,0.994874,0.379962,0.247369,0.015978,0.173851,0.066397,0.043227,"other",0,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,oqa,256,0,0,0,0.995,0,,,,,,12500,9.642500654139491,0,0,0.076664,0.994944,0.385834,0.231387,0.007951,0.103189,0.040016,0.023998,"other",0,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.995,0,,,,,,12500,4.617555062603837,0,0,0.063154,0.994902,0.342166,0.219517,0.013679,0.215482,0.074108,0.047544,"other",0,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,oqa,256,0,0,0,0.995,0,,,,,,12500,7.548973491343338,0,0,0.187546,0.994951,0.42806,0.246185,0.024846,0.131806,0.056708,0.032613,"other",0,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.563579536107913,0,0,0.315874,0.997433,0.595618,0.22596,0.048128,0.151975,0.090752,0.034429,"other",0,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.922804655456003,0,0,0.364377,0.997433,0.613282,0.229585,0.052638,0.144089,0.088595,0.033166,"other",0,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.802048456497576,0,0,0.278649,0.997437,0.572633,0.223674,0.040967,0.146647,0.084191,0.032885,"other",0,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,7.021384426956486,0,0,0.324564,0.99743,0.572372,0.231018,0.046228,0.142066,0.081524,0.032904,"other",0,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,7.508920371569234,0,0,0.26948,0.997434,0.62415,0.220136,0.03589,0.132842,0.083127,0.029319,"other",0,"2s4e2L",5,"exp-msggen1"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.563579536107913,0,0,0.377979,0.997433,0.714741,0.207269,0.057591,0.151975,0.108902,0.031581,"other",0,"2s4e",1,"exp-msggen1"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.922804655456003,0,0,0.394733,0.997433,0.735938,0.225064,0.057024,0.144089,0.106314,0.032513,"other",0,"2s4e",2,"exp-msggen1"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.802048456497576,0,0,0.398702,0.997437,0.687159,0.192464,0.058619,0.146647,0.101029,0.028297,"other",0,"2s4e",3,"exp-msggen1"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,7.021384426956486,0,0,0.389935,0.99743,0.686846,0.217392,0.055539,0.142066,0.097829,0.030964,"other",0,"2s4e",4,"exp-msggen1"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,7.284850432344006,0,0,0.261439,0.99743,0.726634,0.234382,0.03589,0.136928,0.099752,0.032176,"other",0,"2s4e",5,"exp-msggen1"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.74517347832097,0,0,0.249518,0.997423,0.577314,0.211859,0.043434,0.173624,0.100495,0.036879,"other",0,"3s12e",1,"exp-msggen1"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.411666413489291,0,0,0.255593,0.997398,0.548302,0.202172,0.047234,0.184324,0.101328,0.037362,"other",0,"3s12e",2,"exp-msggen1"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.530881447843372,0,0,0.299364,0.997423,0.56794,0.202099,0.054129,0.180351,0.102693,0.036543,"other",0,"3s12e",3,"exp-msggen1"
"3s12e_final_vls_4",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.356538736232756,0,0,0.229479,0.997408,0.559881,0.20787,0.042844,0.186221,0.104532,0.03881,"other",0,"3s12e",4,"exp-msggen1"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.680200444166051,0,0,0.309057,0.997417,0.582792,0.203091,0.054415,0.17561,0.102609,0.035757,"other",0,"3s12e",5,"exp-msggen1"
"double_reserve_alt_final_vls_1",95,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.308739264075288,0,0,0.101118,0.997426,0.375751,0.215958,0.01603,0.158114,0.059565,0.034234,"other",0,"double_reserve_alt",1,"exp-msggen1"
"double_reserve_alt_final_vls_2",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.6041529723079,0,0,0.141237,0.997406,0.402869,0.22422,0.025204,0.177993,0.071894,0.040013,"other",0,"double_reserve_alt",2,"exp-msggen1"
"double_reserve_alt_final_vls_3",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,4.90494969660612,0,0,0.128187,0.997402,0.369697,0.204056,0.026137,0.203366,0.07538,0.041606,"other",0,"double_reserve_alt",3,"exp-msggen1"
"double_reserve_alt_final_vls_4",99,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.535583714439217,0,0,0.126935,0.997417,0.424714,0.235429,0.019424,0.152626,0.06499,0.036025,"other",0,"double_reserve_alt",4,"exp-msggen1"
"double_reserve_alt_final_vls_5",99,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.2629103854436785,0,0,0.133545,0.99742,0.402299,0.224471,0.021325,0.159271,0.06424,0.035844,"other",0,"double_reserve_alt",5,"exp-msggen1"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.748053729175911,0,0,0.143306,0.997427,0.416318,0.240238,0.024933,0.173537,0.072433,0.041798,"other",0,"rhomb",1,"exp-msggen1"
"rhomb_final_vls_2",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,4.894000127562911,0,0,0.196171,0.997398,0.456032,0.248015,0.040087,0.203821,0.093191,0.050683,"other",0,"rhomb",2,"exp-msggen1"
"rhomb_final_vls_3",99,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.292422598470894,0,0,0.25324,0.997426,0.463197,0.254395,0.040248,0.158524,0.073618,0.040432,"other",0,"rhomb",3,"exp-msggen1"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.060514004496021,0,0,0.216595,0.997421,0.408595,0.227096,0.035742,0.16459,0.067425,0.037474,"other",0,"rhomb",4,"exp-msggen1"
"rhomb_final_vls_5",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.984126317557637,0,0,0.197267,0.997424,0.440292,0.242165,0.032967,0.166691,0.073582,0.040471,"other",0,"rhomb",5,"exp-msggen1"
"2s4e2L_final_vls_1",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,12.995049504950497,0,0,0.235052,0.997443,0.585647,0.234484,0.01809,0.07676,0.045069,0.018045,"other",0,"2s4e2L",1,"exp-msggen2"
"2s4e2L_final_vls_2",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,7.778323625049712,0,0,0.181,0.997392,0.614476,0.279246,0.023271,0.128241,0.079006,0.035905,"other",0,"2s4e2L",2,"exp-msggen2"
"2s4e2L_final_vls_3",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,10.359438772860868,0,0,0.221617,0.997469,0.504155,0.236573,0.021394,0.096289,0.048668,0.022837,"other",0,"2s4e2L",3,"exp-msggen2"
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,8.619125385592453,0,0,0.20585,0.997435,0.560081,0.300992,0.023884,0.115731,0.064985,0.034924,"other",0,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,9.967623958270881,0,0,0.254584,0.997443,0.499096,0.219693,0.025543,0.100074,0.050075,0.022042,"other",0,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.628215265826318,0,0,0.172595,0.997418,0.604823,0.294944,0.026042,0.150493,0.091258,0.044502,"other",0,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,12.467659079830517,0,0,0.335499,0.997444,0.688196,0.217372,0.026911,0.080007,0.055201,0.017436,"other",0,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,4.64978603992057,0,0,0.202238,0.997389,0.543696,0.243782,0.043497,0.214526,0.116941,0.052435,"other",0,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,8.7339876892364,0,0,0.147041,0.997443,0.582243,0.275417,0.016837,0.114209,0.066668,0.031535,"other",0,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,3.3541024287400343,0,0,0.139487,0.997354,0.466124,0.337425,0.041594,0.297397,0.138992,0.100616,"other",0,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.074094822861736,0,0,0.087484,0.997422,0.493874,0.224989,0.014404,0.164222,0.081315,0.037044,"other",0,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,8.403042786019359,0,0,0.189137,0.997437,0.504952,0.220659,0.02251,0.118707,0.060095,0.026261,"other",0,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,7.260617971394257,0,0,0.184776,0.997425,0.460353,0.201955,0.025452,0.137385,0.063409,0.027817,"other",0,"3s12e",3,"exp-msggen2"
"3s12e_final_vls_4",299,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.43718661065185,0,0,0.118712,0.99739,0.41113,0.188791,0.018443,0.154959,0.063874,0.029331,"other",0,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.9975,0,,,,,,12500,4.673247473635389,0,0,0.089069,0.997409,0.38307,0.25984,0.019062,0.213449,0.081979,0.055606,"other",0,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,oqa,256,0,0,0,0.9975,0,,,,,,12500,11.20182373551343,0,0,0.128023,0.997439,0.370355,0.208155,0.011429,0.089048,0.033064,0.018583,"other",0,"double_reserve_alt",1,"exp-msggen2"
"double_reserve_alt_final_vls_2",97,oqa,256,0,0,0,0.9975,0,,,,,,12500,8.055073282997537,0,0,0.177521,0.99745,0.40575,0.230587,0.02204,0.123835,0.050375,0.028628,"other",0,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.862198662419634,0,0,0.064952,0.997396,0.329429,0.222758,0.011081,0.170158,0.056201,0.038003,"other",0,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,6.554393250453387,0,0,0.087348,0.997433,0.380794,0.243398,0.013327,0.152188,0.058102,0.037138,"other",0,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,oqa,256,0,0,0,0.9975,0,,,,,,12500,8.991832981772946,0,0,0.047148,0.997441,0.344904,0.234214,0.005244,0.110934,0.03836,0.026049,"other",0,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,11.20182373551343,0,0,0.182391,0.997439,0.423209,0.23742,0.016283,0.089048,0.037782,0.021196,"other",0,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,oqa,256,0,0,0,0.9975,0,,,,,,12500,5.737671914455482,0,0,0.091671,0.997438,0.380936,0.248007,0.015978,0.173851,0.066397,0.043227,"other",0,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,9.666728042717732,0,0,0.076859,0.997469,0.386812,0.231974,0.007951,0.103189,0.040016,0.023998,"other",0,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.9975,0,,,,,,12500,4.629156959746058,0,0,0.063317,0.997395,0.343021,0.220063,0.013679,0.215482,0.074108,0.047544,"other",0,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,oqa,256,0,0,0,0.9975,0,,,,,,12500,7.56794076142209,0,0,0.188011,0.997441,0.429129,0.246801,0.024846,0.131806,0.056708,0.032613,"other",0,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.57180457312058,0,0,0.316269,0.99868,0.596362,0.226244,0.048128,0.151975,0.090752,0.034429,"other",0,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.931479849259833,0,0,0.36483,0.998679,0.61405,0.229873,0.052638,0.144089,0.088595,0.033166,"other",0,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.810572326743814,0,0,0.278989,0.998684,0.57335,0.223953,0.040967,0.146647,0.084191,0.032885,"other",0,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,7.030183154308561,0,0,0.324969,0.998671,0.573085,0.231306,0.046228,0.142066,0.081524,0.032904,"other",0,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,7.518330046220322,0,0,0.269816,0.998691,0.624936,0.220414,0.03589,0.132842,0.083127,0.029319,"other",0,"2s4e2L",5,"exp-msggen1"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.57180457312058,0,0,0.378446,0.99868,0.715634,0.20753,0.057591,0.151975,0.108902,0.031581,"other",0,"2s4e",1,"exp-msggen1"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.931479849259833,0,0,0.395231,0.998679,0.73686,0.225345,0.057024,0.144089,0.106314,0.032513,"other",0,"2s4e",2,"exp-msggen1"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.810572326743814,0,0,0.399208,0.998684,0.68802,0.192703,0.058619,0.146647,0.101029,0.028297,"other",0,"2s4e",3,"exp-msggen1"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,7.030183154308561,0,0,0.390423,0.998671,0.687701,0.217662,0.055539,0.142066,0.097829,0.030964,"other",0,"2s4e",4,"exp-msggen1"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,7.29397931759757,0,0,0.261769,0.99868,0.727546,0.234676,0.03589,0.136928,0.099752,0.032176,"other",0,"2s4e",5,"exp-msggen1"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.75237294383265,0,0,0.249826,0.998674,0.578037,0.212124,0.043434,0.173624,0.100495,0.036879,"other",0,"3s12e",1,"exp-msggen1"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.4184479503483,0,0,0.255912,0.998661,0.54899,0.202426,0.047234,0.184324,0.101328,0.037362,"other",0,"3s12e",2,"exp-msggen1"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.5378123769760075,0,0,0.29973,0.998667,0.568644,0.202349,0.054129,0.180351,0.102693,0.036543,"other",0,"3s12e",3,"exp-msggen1"
"3s12e_final_vls_4",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.3632511907894385,0,0,0.229766,0.998651,0.560581,0.208129,0.042844,0.186221,0.104532,0.03881,"other",0,"3s12e",4,"exp-msggen1"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.687318489835431,0,0,0.309451,0.998671,0.583524,0.203346,0.054415,0.17561,0.102609,0.035757,"other",0,"3s12e",5,"exp-msggen1"
"double_reserve_alt_final_vls_1",95,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.316644952376134,0,0,0.101247,0.998686,0.376224,0.21623,0.01603,0.158114,0.059565,0.034234,"other",0,"double_reserve_alt",1,"exp-msggen1"
"double_reserve_alt_final_vls_2",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.611175720393498,0,0,0.141414,0.998671,0.403378,0.224504,0.025204,0.177993,0.071894,0.040013,"other",0,"double_reserve_alt",2,"exp-msggen1"
"double_reserve_alt_final_vls_3",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,4.9110962501106386,0,0,0.128344,0.998649,0.370157,0.204311,0.026137,0.203366,0.07538,0.041606,"other",0,"double_reserve_alt",3,"exp-msggen1"
"double_reserve_alt_final_vls_4",99,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.54377366896859,0,0,0.1271,0.998686,0.425252,0.235726,0.019424,0.152626,0.06499,0.036025,"other",0,"double_reserve_alt",4,"exp-msggen1"
"double_reserve_alt_final_vls_5",99,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.270758644072053,0,0,0.133711,0.998664,0.402803,0.224752,0.021325,0.159271,0.06424,0.035844,"other",0,"double_reserve_alt",5,"exp-msggen1"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.755256804024502,0,0,0.143481,0.998669,0.416835,0.240537,0.024933,0.173537,0.072433,0.041798,"other",0,"rhomb",1,"exp-msggen1"
"rhomb_final_vls_2",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,4.900132959802964,0,0,0.196411,0.998653,0.456606,0.248328,0.040087,0.203821,0.093191,0.050683,"other",0,"rhomb",2,"exp-msggen1"
"rhomb_final_vls_3",99,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.300307839822361,0,0,0.25356,0.998674,0.463778,0.254715,0.040248,0.158524,0.073618,0.040432,"other",0,"rhomb",3,"exp-msggen1"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.068108633574337,0,0,0.216869,0.998674,0.409108,0.227381,0.035742,0.16459,0.067425,0.037474,"other",0,"rhomb",4,"exp-msggen1"
"rhomb_final_vls_5",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.9916252227174835,0,0,0.197513,0.998677,0.440845,0.24247,0.032967,0.166691,0.073582,0.040471,"other",0,"rhomb",5,"exp-msggen1"
"2s4e2L_final_vls_1",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,13.011334028139657,0,0,0.235356,0.998697,0.586384,0.234778,0.01809,0.07676,0.045069,0.018045,"other",0,"2s4e2L",1,"exp-msggen2"
"2s4e2L_final_vls_2",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,7.788070897762807,0,0,0.181221,0.998689,0.615264,0.279612,0.023271,0.128241,0.079006,0.035905,"other",0,"2s4e2L",2,"exp-msggen2"
"2s4e2L_final_vls_3",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,10.372420525709064,0,0,0.221896,0.998706,0.504785,0.236866,0.021394,0.096289,0.048668,0.022837,"other",0,"2s4e2L",3,"exp-msggen2"
"2s4e2L_final_vls_4",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,8.629926294596954,0,0,0.206108,0.998669,0.560776,0.301363,0.023884,0.115731,0.064985,0.034924,"other",0,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,9.980114715110819,0,0,0.254909,0.998692,0.499724,0.219969,0.025543,0.100074,0.050075,0.022042,"other",0,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.63652129999402,0,0,0.172815,0.998696,0.605599,0.295327,0.026042,0.150493,0.091258,0.044502,"other",0,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,12.483282712762634,0,0,0.335919,0.998708,0.689065,0.217651,0.026911,0.080007,0.055201,0.017436,"other",0,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,4.655612839469342,0,0,0.202482,0.998673,0.544384,0.244104,0.043497,0.214526,0.116941,0.052435,"other",0,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,8.744932535964766,0,0,0.147231,0.998697,0.582976,0.275762,0.016837,0.114209,0.066668,0.031535,"other",0,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,3.358305564615648,0,0,0.139669,0.998674,0.466734,0.337882,0.041594,0.297397,0.138992,0.100616,"other",0,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.081706470509432,0,0,0.087595,0.99864,0.494489,0.225267,0.014404,0.164222,0.081315,0.037044,"other",0,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,8.413572914823895,0,0,0.189376,0.998693,0.505586,0.220936,0.02251,0.118707,0.060095,0.026261,"other",0,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,7.269716490155402,0,0,0.18501,0.998682,0.460932,0.202211,0.025452,0.137385,0.063409,0.027817,"other",0,"3s12e",3,"exp-msggen2"
"3s12e_final_vls_4",299,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.445253260539884,0,0,0.118861,0.998614,0.411643,0.189026,0.018443,0.154959,0.063874,0.029331,"other",0,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,oqa,256,0,0,0,0.99875,0,,,,,,12500,4.679103673477036,0,0,0.089184,0.998617,0.38354,0.260151,0.019062,0.213449,0.081979,0.055606,"other",0,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,oqa,256,0,0,0,0.99875,0,,,,,,12500,11.215861108615577,0,0,0.128182,0.998697,0.37082,0.208417,0.011429,0.089048,0.033064,0.018583,"other",0,"double_reserve_alt",1,"exp-msggen2"
"double_reserve_alt_final_vls_2",97,oqa,256,0,0,0,0.99875,0,,,,,,12500,8.065167359793273,0,0,0.177746,0.998682,0.406253,0.230871,0.02204,0.123835,0.050375,0.028628,"other",0,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.869544776031688,0,0,0.065034,0.998643,0.329839,0.223036,0.011081,0.170158,0.056201,0.038003,"other",0,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,6.562606775829895,0,0,0.087456,0.998679,0.381272,0.243702,0.013327,0.152188,0.058102,0.037138,"other",0,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,oqa,256,0,0,0,0.99875,0,,,,,,12500,9.003100942902988,0,0,0.047207,0.998693,0.345335,0.234507,0.005244,0.110934,0.03836,0.026049,"other",0,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,11.215861108615577,0,0,0.182618,0.998697,0.42374,0.237719,0.016283,0.089048,0.037782,0.021196,"other",0,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,oqa,256,0,0,0,0.99875,0,,,,,,12500,5.744861979511191,0,0,0.091786,0.998649,0.381403,0.248312,0.015978,0.173851,0.066397,0.043227,"other",0,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,9.678841737006852,0,0,0.076953,0.998694,0.387288,0.232258,0.007951,0.103189,0.040016,0.023998,"other",0,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,oqa,256,0,0,0,0.99875,0,,,,,,12500,4.634957908317168,0,0,0.063392,0.998656,0.343456,0.220344,0.013679,0.215482,0.074108,0.047544,"other",0,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,oqa,256,0,0,0,0.99875,0,,,,,,12500,7.577424396461466,0,0,0.188244,0.998671,0.429664,0.247107,0.024846,0.131806,0.056708,0.032613,"other",0,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,oqb,256,0,0,0,0.01,0,1889.0,1563.581666666667,1835.0,1516.9583333333335,0.008239333333333333,12500,0.06580029610133246,99,70.44,0.003149,0.009947,0.005936,0.002254,0.048128,0.151975,0.090752,0.034429,"",3,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,oqb,256,0,0,0,0.01,0,2094.0,1686.12,2039.0,1638.7033333333334,0.008944333333333334,12500,0.06940155043063663,105,73.72,0.003631,0.009929,0.006109,0.002286,0.052638,0.144089,0.088595,0.033166,"",3,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,oqb,256,0,0,0,0.01,0,2075.0,1566.74,2018.0,1520.4883333333332,0.016650666666666668,12500,0.06819096196990052,100,71.18,0.002775,0.00993,0.005703,0.002228,0.040967,0.146647,0.084191,0.032885,"",3,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,oqb,256,0,0,0,0.01,0,2041.0,1626.4366666666665,1987.0,1580.8650000000002,0.008879333333333335,12500,0.07038981881660637,106,73.39,0.003233,0.009921,0.005695,0.002297,0.046228,0.142066,0.081524,0.032904,"",3,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,oqb,256,0,0,0,0.01,0,2028.0,1657.8683333333333,1973.0,1609.9033333333332,0.02448233333333333,12500,0.07527739720871413,114,79.15,0.00268,0.009931,0.006214,0.002192,0.03589,0.132842,0.083127,0.029319,"",3,"2s4e2L",5,"exp-msggen1"
